id,host_id,host_is_superhost,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cancellation_policy,review_scores_rating,price
26959175,165765627,0,1,4,4,1,2,2,1,3,90,799
27005731,145059945,0,8,4,2,1,1,1,1,1,90,134
27173668,147588904,0,8,4,2,1,0,1,1,3,90,369
27253336,81456627,1,1,4,5,1,2,2,1,1,90,597
27274385,201462643,0,3,4,4,1,0,2,1,3,90,497
27308258,31280856,0,1,4,2,1,1,1,1,1,90,403
27343940,195319706,0,1,4,2,1,1,1,1,3,90,429
27497768,188125014,0,1,4,2,1,0,1,1,2,90,221
27560555,8837778,0,1,4,3,1,1,2,1,3,90,208
27562180,8837778,0,4,4,2,1,1,1,1,3,90,201
27587730,208159164,0,1,4,2,1,1,1,1,1,90,262
27655260,44503569,0,2,4,6,1,2,6,1,3,90,644
27671071,101670092,0,1,4,2,1,1,2,1,2,90,221
27674600,208877787,0,1,4,1,1,1,1,1,2,90,262
27693471,57713586,0,16,4,2,1,1,1,1,3,90,315
27816489,140184692,0,7,4,1,1,1,1,1,3,90,127
27936332,208854174,0,1,4,2,1,0,1,1,2,90,248
28008459,31280856,0,1,4,2,1,1,1,1,1,90,201
28042188,31280856,0,1,4,2,1,1,1,1,1,90,201
28070608,58791685,0,8,4,7,2,3,3,1,2,90,450
28118379,199608290,0,1,4,7,1,3,4,1,3,90,765
28194095,70367996,0,1,4,2,1,1,2,1,3,90,302
28295448,149357208,0,7,4,4,1.5,2,2,1,3,90,336
28300380,202626030,0,1,4,2,1,1,1,1,3,90,497
28327845,137406801,0,16,4,2,1,1,1,1,3,90,201
28500451,131167766,0,3,4,3,1,0,2,1,2,90,356
28512110,200125233,0,1,4,2,1,1,1,1,3,90,295
28539061,215389025,0,4,4,5,1,2,3,1,3,90,591
28646343,203697189,0,4,4,3,1,1,2,1,1,90,476
28646669,120243946,0,7,4,2,1,1,1,1,2,90,470
28733355,101424743,0,4,4,2,1,1,1,1,3,90,926
28762919,191290492,0,4,4,2,1,1,1,1,3,90,289
28775016,193156376,0,8,4,2,1,1,1,1,3,90,342
28802252,210235351,0,1,4,1,2,1,1,1,3,90,87
28819784,99367920,0,4,4,4,1,2,2,1,3,90,691
28976784,213636843,0,1,4,4,1,2,2,1,2,90,490
29053343,199144697,0,1,4,2,1,0,1,1,1,90,235
29111840,64255458,0,2,4,4,1,2,2,1,3,90,530
29266097,220491494,0,3,4,2,1,1,1,1,2,90,148
29356264,201483757,1,1,4,1,2,1,1,1,3,90,87
29557175,24412194,0,2,4,2,1,1,1,1,3,90,302
29579998,157220269,0,1,4,2,1,1,1,1,3,90,658
29794782,222681319,0,1,4,1,2,1,3,1,3,90,87
29813377,222707027,0,3,4,3,1,1,2,1,3,90,497
30028218,79053080,0,1,4,2,1,1,1,1,3,90,1188
30029634,167289618,1,3,4,4,1,2,2,1,1,90,611
30075879,160121786,0,12,4,2,1,1,1,1,3,90,289
30091268,225966700,0,4,4,7,1,2,4,1,2,90,530
30195610,221673246,0,5,4,2,1,0,1,1,3,90,315
30218290,216709379,0,4,4,2,1,1,1,1,2,90,336
30218301,216709379,0,4,4,2,1,1,1,1,2,90,336
30258422,150964796,0,1,4,6,1,2,3,1,2,90,490
30410635,202015105,0,1,4,2,1,1,1,1,3,90,168
30453144,226618361,0,3,4,5,1,1,3,1,3,90,490
30717430,107414489,1,1,4,2,1,1,1,1,3,90,289
30727020,228803614,0,1,4,7,1,2,5,1,3,90,470
30920543,228803614,0,1,4,7,1,2,4,1,3,90,396
31047010,230177305,0,5,4,2,1,1,1,1,2,90,497
31047182,230177305,0,5,4,2,1,1,1,1,2,90,497
31067218,204937846,0,4,4,2,1,1,1,1,2,90,389
31072857,105518957,0,4,4,2,1,1,1,1,3,90,107
31154615,228803614,0,1,4,4,1,1,4,1,3,90,295
31280502,158540769,0,1,4,4,1,2,2,1,2,90,691
31323970,233743701,0,1,4,2,1.5,1,1,1,3,90,201
31327938,91425769,0,1,4,2,1,1,1,1,1,90,195
31504968,156294909,0,5,4,4,1,2,2,1,2,90,597
31548923,214961564,0,4,4,6,1,2,3,1,3,90,517
31577644,230177305,0,5,4,2,1,1,1,1,2,90,497
31578979,230177305,0,5,4,2,1,1,1,1,2,90,497
31887987,213857536,0,2,4,4,1,1,2,1,2,90,530
31890148,231619374,1,2,4,4,1,0,2,1,3,90,389
31892326,220174712,0,3,4,2,1,1,1,1,2,90,289
31938524,42541764,0,1,4,2,1,0,1,1,3,90,597
31983941,8040879,0,4,4,2,1,1,0,1,1,90,161
32083436,29719851,1,1,4,5,1,1,3,1,3,90,396
32189162,241529430,0,3,4,4,1,1,2,1,3,90,369
32357550,29719851,1,1,4,4,1,1,2,1,3,90,597
32415710,243439375,0,1,4,4,1,2,2,1,3,90,289
32504169,163657177,0,4,4,2,1,1,1,1,2,90,228
32647497,245474482,0,8,4,1,1,1,1,1,1,90,107
32676861,245709073,0,1,4,2,1,0,1,1,3,90,215
32769726,64156050,0,1,4,2,1,0,1,1,3,90,262
32870990,236290889,0,3,4,4,1,2,2,1,3,90,490
32944966,144519949,0,1,4,2,1,1,1,1,3,90,262
32952856,229383965,0,4,4,4,1,1,2,1,3,90,289
33102876,180052041,1,1,4,1,1,0,1,1,3,90,161
33234865,214747089,1,1,4,5,1,3,3,1,3,90,497
33255800,230122013,0,1,4,1,1,0,1,1,3,90,289
33260417,155856199,0,8,4,2,1,1,1,1,3,90,309
33302378,214433844,0,1,4,2,1,1,1,1,3,90,396
33433181,249025115,0,4,4,4,1,1,2,1,2,90,148
33456814,235586583,0,1,4,2,1,1,1,1,3,90,356
33578532,247161402,0,4,4,1,1,1,1,1,2,90,101
2022824,1455726,0,2,4,2,1,0,1,1,3,89,396
2717860,13908836,0,12,4,6,1,3,6,1,2,89,282
5741741,14661026,0,2,4,2,1,1,1,1,1,89,201
6902700,36174646,0,12,4,2,1,1,1,1,1,89,201
8040683,31824571,0,1,4,1,0.5,1,1,1,1,89,101
11285842,58783805,0,1,4,4,1,2,2,1,2,89,497
13342522,70350105,0,1,4,1,1,1,1,1,2,89,101
13498082,12267702,0,2,4,2,1,0,1,1,2,89,423
14145858,23144822,0,1,4,2,1,1,1,1,2,89,201
14944194,94025289,0,3,4,3,1,1,1,1,1,89,396
15208816,70943710,0,3,4,2,0,1,1,1,3,89,456
16485525,96511058,0,1,4,5,1,2,3,1,1,89,678
16561853,93371890,0,1,4,4,1,2,2,1,1,89,497
16758552,82443734,0,1,4,2,1,1,1,1,2,89,396
17739427,100576006,0,4,4,2,1,1,1,1,2,89,396
17813279,105115546,0,1,4,2,1,1,1,1,2,89,295
18255689,100576006,0,4,4,2,1,1,1,1,2,89,396
18276318,84633406,0,1,4,4,1,1,1,1,1,89,490
18280209,43909421,0,1,4,2,1,1,1,1,1,89,168
18713136,103401765,1,1,4,2,1,1,1,1,2,89,228
18830398,50051984,0,1,4,2,1,1,1,1,1,89,201
18935020,110545504,0,4,4,4,1,1,2,1,2,89,537
19837283,110545504,0,4,4,2,1,1,2,1,2,89,476
20067793,139408623,0,1,4,3,1,1,1,1,2,89,208
20288695,30757469,0,16,4,1,1,1,1,1,2,89,101
20788430,146443451,0,2,4,1,0.5,1,1,1,1,89,188
21052854,128473751,0,4,4,2,1,1,1,1,2,89,141
21116556,64255458,0,3,4,3,1,1,1,1,1,89,389
21160491,119706958,0,4,4,4,1,2,2,1,1,89,557
21490556,43909421,0,3,4,2,1,1,1,1,3,89,242
21756810,77175737,0,1,4,4,1,1,2,1,1,89,396
21953677,146992209,0,2,4,2,1,1,1,1,2,89,436
22006552,146992209,0,1,4,6,1,2,3,1,2,89,523
23703804,169220592,0,2,4,6,1,2,3,1,2,89,725
24168307,128703667,0,4,4,4,1,1,2,1,1,89,456
24168669,58791685,0,1,4,4,1,1,2,1,2,89,268
24234965,181609436,0,2,4,6,1,2,3,1,2,89,450
25765316,192178671,0,2,4,2,1,1,1,1,1,89,450
25901044,84594172,0,4,4,2,1,1,1,1,3,89,282
27727451,31280856,0,1,4,2,2,1,1,1,1,89,396
28526656,215307181,0,2,4,2,1,0,1,1,3,89,356
29584798,183106444,0,4,4,2,1,1,1,1,2,89,248
31177669,103968626,1,3,4,4,1,1,2,1,2,89,490
31272922,229011620,1,3,4,5,1,1,3,1,3,89,302
32948567,109112718,1,1,4,4,1,1,2,1,2,89,409
2433033,12437088,0,1,4,2,1,1,1,1,1,88,403
4864988,22705046,0,4,4,3,1,1,2,1,1,88,248
6767658,35430320,0,1,4,3,1,1,1,1,3,88,490
6926692,31824571,0,1,4,2,0.5,1,1,1,1,88,201
7275326,38091205,0,1,4,1,1,1,1,1,3,88,81
7698962,31041434,0,1,4,2,2,1,2,1,1,88,101
7975953,27240167,0,1,4,2,1,1,1,1,2,88,416
9287119,20788084,1,1,4,3,1,1,2,1,1,88,282
11543542,60612413,0,3,4,1,1,1,1,1,2,88,201
12030644,64390383,0,1,4,2,1,1,1,1,2,88,329
12190198,13347104,0,5,4,4,0.5,1,2,1,1,88,81
13495557,12267702,0,2,4,2,1,0,1,1,2,88,429
13704219,71442680,0,1,4,2,1,1,1,1,3,88,389
13872422,54436429,0,4,4,4,1,2,2,1,1,88,785
14155001,30078552,0,1,4,10,2,3,6,1,1,88,698
14294360,64111494,0,3,4,3,1,1,2,1,1,88,289
14476404,85073569,0,1,4,2,1,1,1,1,2,88,154
16222738,105115546,0,1,4,2,1,1,1,1,2,88,275
16282053,105115546,0,1,4,2,1,1,1,1,2,88,295
16592631,93371890,0,1,4,4,1,2,2,1,1,88,497
16892064,77207050,0,1,4,4,1,1,2,1,1,88,342
17113020,74451590,0,1,4,2,1,1,1,1,2,88,268
17927543,100576006,0,4,4,2,1,1,1,1,2,88,396
18779563,105296172,0,1,4,2,2,1,2,1,1,88,637
18799675,45510635,0,1,4,4,1,1,2,1,3,88,329
19082007,133200296,0,4,4,2,1,0,1,1,3,88,678
20129736,119706958,0,1,4,4,1,2,2,1,1,88,389
20829514,12437088,0,1,4,2,1,1,1,1,1,88,403
20999785,140325473,0,1,4,6,1,3,3,1,2,88,530
21156429,147588904,0,8,4,2,1,1,1,1,3,88,369
21178163,64255458,0,1,4,4,1,2,2,1,3,88,403
21859254,102550397,0,1,4,2,1,1,1,1,3,88,268
21914768,125153086,0,1,4,1,1,1,1,1,3,88,148
21930435,86950707,0,2,4,3,1,1,1,1,2,88,429
22005929,146992209,0,2,4,4,1,1,2,1,2,88,503
22131822,132193979,0,3,4,4,1,1,2,1,3,88,228
22159292,102550397,0,1,4,2,1,1,1,1,3,88,235
22457777,116443835,0,1,4,1,1,1,1,1,3,88,30002
22603681,158565888,0,1,4,4,1,2,2,1,2,88,450
22676468,151027648,0,1,4,2,1,1,1,1,2,88,537
22852357,135018962,0,4,4,2,1,1,1,1,2,88,208
23528448,147588904,0,8,4,3,1.5,2,2,1,3,88,396
24500577,64255458,0,5,4,2,1,1,1,1,1,88,302
24584803,148486932,0,1,4,5,1,1,2,1,3,88,356
24614731,164725290,0,1,4,4,1,1,2,1,2,88,336
25470502,186604107,0,1,4,2,1,1,1,1,2,88,188
25920791,15389845,0,1,4,2,1,1,1,1,2,88,248
26248662,76768955,0,1,4,3,1,1,2,1,2,88,429
26550750,182529983,0,3,4,5,1,1,3,1,3,88,517
26608063,187030840,0,1,4,2,1,1,1,1,2,88,228
27582338,8837778,0,4,4,2,1,1,1,1,3,88,201
27802983,11065426,0,5,4,2,1,1,1,1,2,88,242
28004190,211477589,0,1,4,2,1,1,1,1,2,88,208
28041254,164725290,0,1,4,5,1,2,2,1,2,88,450
162144,707535,0,1,4,4,1,1,2,1,1,87,537
2005158,10323699,0,2,4,2,1,2,2,1,1,87,221
3015545,15366694,0,16,4,2,1,1,1,1,1,87,168
4009332,20788084,1,1,4,4,2,2,2,1,1,87,577
5262411,27240167,0,1,4,2,1,1,1,1,3,87,356
6769629,3488642,0,1,4,2,1,1,1,1,2,87,389
6855919,27240167,0,1,4,2,1,1,1,1,2,87,389
11285277,58783805,0,1,4,2,1,1,1,1,2,87,429
13380903,22605463,0,2,4,2,1,1,1,1,1,87,228
14226001,86454689,0,7,4,2,1,1,1,1,3,87,329
14648241,84633406,0,1,4,4,1,1,1,1,1,87,490
15141068,90417748,0,1,4,5,1,1,3,1,2,87,570
15240473,96899204,0,1,4,2,1,1,1,1,3,87,356
15292764,20788084,1,1,4,2,1,1,1,1,1,87,168
15989997,102165838,0,5,4,5,1,2,3,1,1,87,456
16029591,84633406,0,1,4,4,1,1,1,1,1,87,376
16194988,17109828,0,1,4,1,1,1,1,1,3,87,141
16800777,30331961,0,4,4,4,1,2,3,1,2,87,349
17016492,21448923,0,4,4,1,1,1,1,1,1,87,101
17515390,93617323,0,2,4,2,1,1,1,1,2,87,181
17788448,121507542,0,2,4,8,4,4,4,1,1,87,2852
18351573,12437088,0,1,4,3,1,1,1,1,1,87,503
18961893,103401765,1,1,4,2,1,1,1,1,2,87,235
19104150,35181501,0,1,4,2,1,1,1,1,3,87,161
19116016,75173379,0,1,4,9,1,3,4,1,1,87,698
19151017,84633406,0,1,4,4,1,0,2,1,1,87,429
19167097,133887191,0,2,4,3,1,1,2,1,3,87,295
19199692,119706958,0,4,4,6,1,3,3,1,1,87,631
19664714,136491729,0,1,4,4,1,2,2,1,1,87,409
19894093,140371214,0,1,4,4,1,1,2,1,3,87,436
19954603,96879948,0,1,4,4,1,2,2,1,2,87,450
20023055,34109073,0,5,4,1,1.5,1,1,1,2,87,87
20024282,119771066,0,8,4,4,1,1,2,1,3,87,275
20573364,139989152,0,7,4,2,1,1,1,1,3,87,148
20582565,141982809,0,2,4,3,1,2,2,1,3,87,268
20838054,149506423,0,4,4,5,1,2,3,1,1,87,591
20922186,130046461,0,4,4,5,1,2,3,1,3,87,497
21506052,147872076,0,12,4,3,1,1,1,1,2,87,289
21506255,156266380,0,1,4,2,1,1,1,1,3,87,772
21641681,147792390,0,2,4,2,1,1,1,1,2,87,282
21722087,158168226,0,1,4,6,2,1,3,1,2,87,81
22396131,19415080,0,4,4,2,1,1,1,1,3,87,799
22401270,163493792,0,3,4,3,1,1,2,1,3,87,262
22638904,162045244,0,8,4,2,1,0,1,1,2,87,396
22836826,64255458,0,1,4,3,1,1,2,1,1,87,315
23155955,169220592,0,1,4,4,1,1,2,1,2,87,429
23265836,123365608,0,1,4,3,1,1,2,1,1,87,188
23661828,118519661,0,2,4,4,1,1,2,1,1,87,389
23679690,118519661,0,2,4,3,1,1,2,1,1,87,369
23693104,157220269,0,1,4,2,1,1,1,1,3,87,658
23708905,94276662,0,1,4,3,1,2,2,1,3,87,161
23753706,177779453,0,1,4,1,1,1,1,1,2,87,94
23966260,79915543,0,5,4,1,1,1,1,1,1,87,74
23982729,99317741,0,1,4,2,1,1,1,1,2,87,409
24005714,180476284,0,5,4,8,1,3,4,1,1,87,537
24548249,58783805,0,1,4,2,1,1,1,1,2,87,497
24553661,185494842,0,2,4,3,1,1,2,1,2,87,456
25093025,164530056,0,4,4,2,1,2,1,1,2,87,295
25143188,190024882,0,16,4,2,2,1,1,1,2,87,268
25527221,52728969,0,3,4,3,1,0,2,1,3,87,497
25843862,192178671,0,2,4,2,1,1,1,1,1,87,389
25929681,11065426,0,5,4,2,1,1,2,1,2,87,289
26067522,195913111,0,2,4,3,1,1,3,1,1,87,450
26826891,185173263,0,5,4,4,1,1,2,1,3,87,470
26858939,184548435,0,4,4,2,1,0,1,1,3,87,295
26904681,145059945,0,8,4,4,1,2,3,1,1,87,268
26932633,100378253,0,16,4,4,1,2,2,1,3,87,537
27222411,163657177,0,4,4,2,1,0,1,1,2,87,342
27341606,100378253,0,16,4,4,1,2,3,1,3,87,436
27412766,148346627,0,5,4,1,1,1,1,1,3,87,168
27520893,173188124,0,4,4,8,2,0,1,1,3,87,121
27815947,140184692,0,7,4,1,1,0,1,1,3,87,141
28056444,203697189,0,4,4,3,1,1,2,1,1,87,490
28150609,31280856,0,1,4,2,2,1,1,1,1,87,403
28346352,214036167,1,1,4,2,1,1,1,1,3,87,557
28502178,99367920,0,3,4,4,1,2,2,1,3,87,631
28618428,21368153,0,1,4,4,1,2,3,1,2,87,450
28695307,147567076,0,1,4,7,1,2,4,1,3,87,456
28751488,212775377,0,1,4,2,1,0,1,1,3,87,302
28762168,191290492,0,4,4,2,1,1,1,1,3,87,282
28851405,217542063,0,2,4,4,1,2,2,1,1,87,456
28868950,185173263,0,5,4,6,1,2,2,1,3,87,429
28896915,196377840,0,1,4,2,1,0,1,1,3,87,497
28900593,216039794,0,4,4,2,1,0,1,1,3,87,201
29449877,216565448,0,3,4,2,1,0,1,1,3,87,295
29785007,210214953,0,5,4,2,1,1,1,1,3,87,329
29969577,224927031,0,3,4,2,1,1,1,1,3,87,698
30041761,224601955,0,12,4,2,1,1,1,1,2,87,235
30407037,220656334,0,5,4,3,1,2,2,1,3,87,376
30427990,223419174,0,1,4,2,1,1,1,1,2,87,235
30773142,221291486,0,1,4,8,2,4,4,1,1,87,1288
30774210,229146427,0,1,4,2,1,0,2,1,3,87,416
30823209,209499200,0,4,4,2,1,1,1,1,3,87,201
30940404,64255458,0,1,4,4,1,2,2,1,1,87,416
31031056,84025037,0,1,4,5,1,2,3,1,2,87,490
31131117,225550811,1,6,4,2,1,1,1,1,3,87,490
31867814,160927448,1,4,4,2,1,1,1,1,3,87,503
32056200,235178478,1,1,4,2,1,1,1,1,3,87,322
32096181,65848559,0,1,4,7,1,2,4,1,2,87,591
32677592,245708403,0,4,4,2,1,0,1,1,2,87,201
33046775,138917182,0,3,4,4,1.5,2,2,1,1,87,570
33302903,242651382,1,1,4,2,1,1,1,1,2,87,382
33380276,21368153,0,1,4,2,1,1,1,1,2,87,356
1001527,1456491,0,2,4,3,1,1,1,1,3,86,416
8297556,37402316,0,1,4,6,1,3,4,1,2,86,953
8427478,13347104,0,4,4,2,1,1,1,1,3,86,235
15690289,101172273,0,7,4,6,1,2,3,1,1,86,369
19106128,52080918,0,1,4,2,1,1,1,1,3,86,396
19814682,137549501,0,2,4,2,1,1,1,1,3,86,329
19830885,139989340,0,2,4,2,1,1,2,1,3,86,248
19847641,139529577,0,3,4,7,1,3,4,1,1,86,785
20823042,142548304,0,3,4,2,1,1,2,1,2,86,329
21583846,86950707,0,2,4,4,1,2,2,1,2,86,423
21671285,157725612,0,1,4,3,1,0,1,1,2,86,369
22004280,146992209,0,2,4,4,1,1,2,1,2,86,577
22946605,169643088,0,4,4,2,1,1,1,1,1,86,181
25157882,100778754,0,3,4,2,1,0,1,1,3,86,396
27376700,21368153,0,1,4,2,1,1,1,1,2,86,544
27669995,165765627,0,3,4,2,1,1,1,1,2,86,396
29447628,216709379,0,4,4,2,1,1,1,1,2,86,336
30801485,220893387,0,3,4,3,1,0,1,1,3,86,228
32346342,235803820,1,1,4,4,1,1,2,1,2,86,409
498126,1456491,0,1,4,2,1,1,1,1,2,85,416
7862824,31824571,0,1,4,1,0.5,1,1,1,3,85,101
13318716,73699657,0,1,4,4,1,2,2,1,3,85,658
13465938,56012199,0,8,4,6,2,3,3,1,1,85,557
14845773,92910295,0,1,4,3,1,1,2,1,3,85,322
14904601,39354950,0,1,4,4,1,1,2,1,1,85,483
15404485,95223628,0,7,4,2,1,1,1,1,3,85,168
15865535,102694589,0,1,4,2,1,1,1,1,1,85,302
16572355,105115546,0,1,4,2,1,1,1,1,2,85,295
16626739,109807951,0,2,4,4,1,2,2,1,3,85,201
17395480,93050263,0,12,4,2,1,1,1,1,2,85,624
17797770,30331961,0,4,4,4,1,2,4,1,1,85,369
18698277,40433950,0,4,4,2,1,1,1,1,1,85,235
19081665,133200296,0,4,4,2,1,0,1,1,3,85,403
19257354,119706958,0,3,4,4,1,2,2,1,1,85,530
19812169,125153086,0,1,4,2,1,1,1,1,3,85,208
19830153,105413417,0,1,4,2,1,1,1,1,3,85,396
19942910,84594172,0,4,4,2,1,1,1,1,3,85,275
20159929,142743063,0,1,4,2,1,1,1,1,2,85,396
20723972,148353191,0,1,4,4,1,2,2,1,2,85,550
22180970,162045244,0,8,4,2,1,0,1,1,2,85,235
22474421,110545504,0,4,4,2,1,1,1,1,2,85,382
22637830,162045244,0,8,4,2,1,0,1,1,1,85,221
23553042,171522483,0,1,4,2,1,0,1,1,3,85,235
23678300,118519661,0,2,4,4,1,1,2,1,1,85,389
23932762,177090540,0,4,4,2,1,1,1,1,1,85,389
24528386,22720804,0,2,4,2,1,0,1,1,3,85,282
26750447,8837778,0,1,4,2,1,1,1,1,3,85,242
27270800,113014631,0,1,4,2,1,1,1,1,1,85,268
27763833,62187664,0,1,4,2,1,1,1,1,3,85,235
28592090,210317575,0,5,4,3,1,1,2,1,2,85,295
28650910,211019246,0,3,4,5,1,2,2,1,1,85,356
29243035,203908853,0,1,4,8,1,3,4,1,3,85,785
29600213,216709379,0,4,4,2,1,1,1,1,2,85,336
29701445,169220592,0,2,4,2,1,1,1,1,2,85,456
29746342,106769377,0,4,4,2,1,1,1,1,2,85,497
29892264,160121786,0,12,4,2,1,1,1,1,3,85,289
30217175,216709379,0,4,4,2,1,1,1,1,2,85,336
30513410,183778048,0,4,4,2,1,1,1,1,3,85,369
30571332,228803614,0,1,4,7,1,2,4,1,3,85,396
30729838,230006835,0,4,4,2,1,1,1,1,2,85,282
30778058,213857536,0,1,4,3,1,1,2,1,2,85,497
31026665,119352655,1,4,4,2,1,1,1,1,2,85,215
31299487,220893387,0,3,4,2,1,0,1,1,3,85,228
31764899,168482127,0,1,4,4,2,3,3,1,3,85,349
32654030,245522876,0,7,4,4,1,2,2,1,3,85,369
9036253,20788084,1,1,4,2,1,1,1,1,1,84,168
10089027,31824571,0,1,4,1,1,1,1,1,1,84,101
15123660,66280784,1,1,4,12,1,4,6,1,1,84,718
16699148,105115546,0,1,4,2,1,1,1,1,2,84,275
16918649,30331961,0,4,4,4,1,2,3,1,2,84,336
17361588,28619213,0,1,4,2,1,1,2,1,3,84,127
17577311,119388838,0,16,4,1,1,1,0,1,1,84,235
18097546,100576006,0,4,4,2,1,1,1,1,2,84,396
19701687,126549863,0,1,4,13,2,4,7,1,3,84,1000
20313337,110545504,0,4,4,2,1,0,1,1,2,84,369
20583466,141982809,0,2,4,4,1,1,2,1,3,84,275
21555109,98736039,0,1,4,1,1,1,1,1,1,84,436
23024777,151027648,0,1,4,2,1,1,1,1,3,84,557
23175361,172297248,0,2,4,1,1,1,1,1,3,84,148
23470382,175060046,0,1,4,2,1,1,1,1,3,84,356
23843327,125308757,0,4,4,4,1,2,3,1,1,84,336
25979176,64362530,0,1,4,2,1,1,1,1,2,84,208
27329640,121622725,0,1,4,4,1,2,2,1,3,84,597
27865489,185173263,0,5,4,8,1,2,4,1,3,84,597
28748696,187686410,0,4,4,2,1,0,2,1,3,84,201
31105497,232294587,0,12,4,2,1,1,0,1,2,84,242
31200137,21368153,0,1,4,2,1,1,1,1,2,84,389
3371149,17007374,0,3,4,6,1,3,3,1,2,83,698
3429464,17284672,0,1,4,8,1,3,4,1,2,83,986
5137146,26561111,0,1,4,3,1,1,1,1,3,83,651
7507801,34801943,0,1,4,1,2,1,1,1,1,83,87
10307320,49660241,0,1,4,2,1,0,2,1,2,83,302
14907340,24355290,0,4,4,2,1,1,1,1,2,83,382
15503318,54436429,0,4,4,2,1,1,1,1,1,83,275
16459447,40433950,0,4,4,3,1,1,2,1,1,83,235
16879142,96879948,0,1,4,4,1,1,2,1,2,83,429
17482543,100576006,0,4,4,2,1,1,1,1,2,83,369
18714165,126549863,0,1,4,7,1,2,4,1,2,83,497
19895431,139989340,0,2,4,3,1,1,2,1,3,83,268
20039016,142342228,0,1,4,2,1.5,1,1,1,2,83,168
20165906,28619213,0,1,4,2,1,1,1,1,3,83,127
20335885,145091876,0,1,4,2,1,1,1,1,1,83,369
20581994,141982809,0,2,4,2,1,2,1,1,3,83,255
20644790,92895585,0,2,4,2,1,1,1,5,3,83,537
21445622,130870686,0,12,4,1,1,1,1,1,3,83,490
21843894,108400675,0,2,4,4,1,1,2,1,2,83,356
21975240,119706958,0,4,4,6,1,3,3,1,1,83,631
22309466,106863511,0,3,4,5,1.5,2,2,1,3,83,1496
23047506,156143513,0,8,4,3,2,1,2,1,3,83,349
23679922,118519661,0,2,4,2,1,1,1,1,1,83,248
24241936,149357208,0,7,4,2,1,0,1,1,3,83,295
28359607,213656098,0,1,4,4,1,1,2,1,2,83,309
28919693,196377840,0,1,4,2,1,0,1,1,3,83,497
29615475,185173263,0,5,4,2,1,1,2,1,3,83,255
30080800,222681319,0,1,4,1,2,1,4,1,3,83,74
279078,1455726,0,2,4,2,1,1,1,1,2,82,403
2719982,13908836,0,12,4,2,1,1,1,1,2,82,282
7390600,31824571,0,1,4,2,1,1,1,1,1,82,195
18666116,87412642,0,1,4,4,1,2,2,1,1,82,4436
22737173,101424743,0,4,4,2,1,0,1,1,3,82,651
26085681,185173263,0,5,4,6,1,2,3,1,3,82,289
27622532,8837778,0,4,4,3,1,1,2,1,3,82,208
28981204,211094596,0,2,4,8,2,3,4,1,3,82,886
314453,1455726,0,2,4,2,1,1,1,1,2,81,396
2560741,8406670,0,1,4,2,1,1,1,1,3,80,302
4028766,20788084,1,1,4,2,1,1,1,1,1,80,228
4106316,21303248,0,1,4,2,2,1,1,1,3,80,443
5512411,26561111,0,1,4,2,1,1,2,1,1,80,651
5571880,15362430,0,4,4,1,1,1,1,1,2,80,503
5905794,30320328,0,1,4,2,1,1,1,1,2,80,651
6307995,22608641,0,1,4,6,2,3,3,1,3,80,738
6769491,3488642,0,1,4,2,1,1,1,1,2,80,389
6871885,27240167,0,1,4,2,1,0,1,1,3,80,416
7554349,33201531,0,5,4,2,1,1,1,1,2,80,255
7734614,40649394,0,16,4,2,1,1,1,1,1,80,456
8106790,25211169,0,1,4,2,1,0,1,1,3,80,262
8231836,35181501,0,1,4,2,1,1,1,1,1,80,174
8376074,25179936,0,1,4,1,1,1,1,1,2,80,221
9078701,22466298,0,4,4,1,1,1,1,1,3,80,127
9264826,30320328,0,2,4,2,1,1,1,1,2,80,678
9480688,20788084,1,1,4,6,1,3,3,1,1,80,651
9481684,20788084,1,1,4,5,1,2,3,1,1,80,570
9518581,26623685,1,1,4,2,1,1,1,2,1,80,268
9602367,27240167,0,1,4,2,1,1,1,1,3,80,396
9949262,51129271,0,4,4,1,1,1,15,1,3,80,121
10089124,31824571,0,1,4,2,1,1,1,1,1,80,215
10370852,53375050,0,1,4,1,1,1,1,1,1,80,181
11056343,53375050,0,1,4,4,1,1,4,1,1,80,101
11326584,33088008,0,12,4,4,1,1,1,1,1,80,429
11578515,53375050,0,1,4,4,1,1,4,1,1,80,87
11835318,35181501,0,1,4,2,0.5,1,1,1,3,80,168
12297402,66295351,0,1,4,2,1,1,1,1,3,80,497
12391283,66997820,0,3,4,2,1,1,1,1,3,80,336
12473769,67504128,0,1,4,4,1,2,1,1,3,80,195
12846685,48328062,0,1,4,4,2,1,1,1,3,80,87
12935300,70783702,0,1,4,3,1,1,1,1,3,80,597
13597616,70350105,0,1,4,1,1,1,1,1,2,80,87
14023116,83897080,0,2,4,2,1,1,1,1,2,80,550
14557875,73699657,0,1,4,4,1,2,2,1,3,80,658
14936368,92910295,0,1,4,7,1,3,5,1,3,80,550
15099934,58164985,0,1,4,2,1,1,1,1,3,80,268
15262715,97085895,0,1,4,2,1,1,1,1,3,80,591
15273567,97181459,0,4,4,4,1,1,2,1,3,80,530
15503251,54436429,0,4,4,2,1,1,1,1,1,80,289
15728948,101424743,0,4,4,2,1,1,2,1,3,80,497
15746503,101172273,0,7,4,2,1,1,1,1,1,80,161
16142203,53092931,0,4,4,2,1,1,1,1,1,80,289
16368917,107204188,0,1,4,6,1,3,3,1,1,80,637
